user_id,item_id,item_type,interaction
199,2076,exercise,1
199,350,exercise,1
199,2131,exercise,1
199,2166,exercise,1
199,2069,exercise,1
199,2135,exercise,1
199,885,exercise,1
199,150,exercise,1
200,194,exercise,1
200,285,exercise,1
200,2282,exercise,1
200,2385,exercise,1
200,2749,exercise,1
200,548,exercise,1
200,541,exercise,1
200,448,exercise,1
200,398,exercise,1
200,2189,exercise,1
200,1512,exercise,1
200,2740,exercise,1
200,2183,exercise,1
200,2253,exercise,1
200,994,exercise,1
200,1236,exercise,1
200,2220,exercise,1
200,1741,exercise,1
200,1278,exercise,1
200,2335,exercise,1
201,582,exercise,1
201,1911,exercise,1
201,2837,exercise,1
201,2424,exercise,1
201,1352,exercise,1
201,2576,exercise,1
201,1439,exercise,1
201,2600,exercise,1
201,948,exercise,1
201,864,exercise,1
201,911,exercise,1
201,1287,exercise,1
201,1590,exercise,1
201,560,exercise,1
201,768,exercise,1
201,2395,exercise,1
201,2567,exercise,1
201,1484,exercise,1
201,489,exercise,1
201,1640,exercise,1
202,2192,exercise,1
202,2172,exercise,1
202,2124,exercise,1
202,2176,exercise,1
202,2170,exercise,1
202,150,exercise,1
202,2079,exercise,1
202,994,exercise,1
202,2178,exercise,1
202,2072,exercise,1
202,1338,exercise,1
202,350,exercise,1
202,2135,exercise,1
202,2166,exercise,1
202,2001,exercise,1
202,2740,exercise,1
202,2078,exercise,1
202,2236,exercise,1
202,2168,exercise,1
202,2077,exercise,1
203,1326,exercise,1
203,880,exercise,1
203,2549,exercise,1
203,134,exercise,1
203,1657,exercise,1
203,2110,exercise,1
203,436,exercise,1
203,2896,exercise,1
203,2634,exercise,1
203,978,exercise,1
203,2631,exercise,1
203,1790,exercise,1
203,1038,exercise,1
203,2413,exercise,1
203,1275,exercise,1
203,196,exercise,1
203,1765,exercise,1
203,1794,exercise,1
203,1939,exercise,1
203,1441,exercise,1
204,994,exercise,1
204,150,exercise,1
204,2079,exercise,1
204,2072,exercise,1
204,2125,exercise,1
204,2176,exercise,1
204,2168,exercise,1
204,2178,exercise,1
204,2077,exercise,1
204,2003,exercise,1
204,2131,exercise,1
204,2160,exercise,1
204,2166,exercise,1
204,2177,exercise,1
204,2069,exercise,1
204,2170,exercise,1
204,885,exercise,1
204,2740,exercise,1
204,2172,exercise,1
204,1730,exercise,1
205,549,exercise,1
205,338,exercise,1
205,568,exercise,1
205,541,exercise,1
205,2885,exercise,1
205,430,exercise,1
205,2168,exercise,1
205,269,exercise,1
205,2273,exercise,1
205,1240,exercise,1
205,1027,exercise,1
205,452,exercise,1
205,515,exercise,1
205,1008,exercise,1
205,197,exercise,1
205,1606,exercise,1
205,2365,exercise,1
205,508,exercise,1
205,268,exercise,1
205,505,exercise,1
206,290,exercise,1
206,1285,exercise,1
206,2400,exercise,1
206,2129,exercise,1
206,335,exercise,1
206,1400,exercise,1
206,2909,exercise,1
206,688,exercise,1
206,562,exercise,1
206,2899,exercise,1
206,325,exercise,1
206,2742,exercise,1
206,512,exercise,1
206,2247,exercise,1
206,2222,exercise,1
206,377,exercise,1
206,2119,exercise,1
206,697,exercise,1
206,679,exercise,1
206,1605,exercise,1
207,2134,exercise,1
207,1270,exercise,1
207,685,exercise,1
207,2368,exercise,1
207,204,exercise,1
207,420,exercise,1
207,1739,exercise,1
207,2308,exercise,1
207,978,exercise,1
207,985,exercise,1
207,267,exercise,1
207,1510,exercise,1
207,2177,exercise,1
207,418,exercise,1
207,2186,exercise,1
207,1018,exercise,1
207,1255,exercise,1
207,237,exercise,1
207,2906,exercise,1
207,2174,exercise,1
208,2236,exercise,1
208,2177,exercise,1
208,2208,exercise,1
208,885,exercise,1
208,2032,exercise,1
208,2739,exercise,1
208,2131,exercise,1
208,2001,exercise,1
208,2067,exercise,1
208,2079,exercise,1
208,2740,exercise,1
208,994,exercise,1
208,1730,exercise,1
208,2119,exercise,1
208,2135,exercise,1
208,2176,exercise,1
208,2192,exercise,1
208,2076,exercise,1
208,2168,exercise,1
208,350,exercise,1
209,890,exercise,1
209,2535,exercise,1
209,2030,exercise,1
209,310,exercise,1
209,648,exercise,1
209,99,exercise,1
209,2198,exercise,1
209,1513,exercise,1
209,158,exercise,1
209,375,exercise,1
209,315,exercise,1
209,234,exercise,1
209,769,exercise,1
209,1096,exercise,1
209,2618,exercise,1
209,306,exercise,1
209,2709,exercise,1
209,1006,exercise,1
209,1139,exercise,1
209,1901,exercise,1
210,2319,exercise,1
210,2224,exercise,1
210,2282,exercise,1
210,1397,exercise,1
210,220,exercise,1
210,2193,exercise,1
210,428,exercise,1
210,198,exercise,1
210,315,exercise,1
210,279,exercise,1
210,334,exercise,1
210,2128,exercise,1
210,2737,exercise,1
210,403,exercise,1
210,1262,exercise,1
210,1375,exercise,1
210,368,exercise,1
210,1252,exercise,1
210,2305,exercise,1
210,2187,exercise,1
211,249,exercise,1
211,2366,exercise,1
211,506,exercise,1
211,688,exercise,1
211,465,exercise,1
211,2196,exercise,1
211,1273,exercise,1
211,481,exercise,1
211,1279,exercise,1
211,2160,exercise,1
211,208,exercise,1
211,475,exercise,1
211,438,exercise,1
211,271,exercise,1
211,196,exercise,1
211,2217,exercise,1
211,364,exercise,1
211,1386,exercise,1
211,677,exercise,1
211,1747,exercise,1
212,1911,exercise,1
212,2426,exercise,1
212,600,exercise,1
212,696,exercise,1
212,793,exercise,1
212,962,exercise,1
212,2899,exercise,1
212,1102,exercise,1
212,836,exercise,1
212,486,exercise,1
212,782,exercise,1
212,2656,exercise,1
212,234,exercise,1
212,2581,exercise,1
212,2207,exercise,1
212,2597,exercise,1
212,315,exercise,1
212,1317,exercise,1
212,291,exercise,1
212,1101,exercise,1
213,849,exercise,1
213,2717,exercise,1
213,2316,exercise,1
213,1510,exercise,1
213,1650,exercise,1
213,542,exercise,1
213,1025,exercise,1
213,426,exercise,1
213,1264,exercise,1
213,2910,exercise,1
213,300,exercise,1
213,833,exercise,1
213,1455,exercise,1
213,2311,exercise,1
213,2102,exercise,1
213,1507,exercise,1
213,2913,exercise,1
213,1412,exercise,1
213,2768,exercise,1
213,646,exercise,1
214,2166,exercise,1
214,2131,exercise,1
214,2176,exercise,1
214,2067,exercise,1
214,150,exercise,1
214,2208,exercise,1
214,2003,exercise,1
214,2170,exercise,1
214,2177,exercise,1
214,2160,exercise,1
214,2740,exercise,1
214,2739,exercise,1
214,2076,exercise,1
214,2031,exercise,1
214,2069,exercise,1
214,2078,exercise,1
214,2124,exercise,1
214,994,exercise,1
214,350,exercise,1
214,2032,exercise,1
215,1375,exercise,1
215,2393,exercise,1
215,408,exercise,1
215,545,exercise,1
215,353,exercise,1
215,1243,exercise,1
215,472,exercise,1
215,588,exercise,1
215,1025,exercise,1
215,342,exercise,1
215,340,exercise,1
215,224,exercise,1
215,2746,exercise,1
215,249,exercise,1
215,2225,exercise,1
215,682,exercise,1
215,263,exercise,1
215,1029,exercise,1
215,2375,exercise,1
215,497,exercise,1
216,2199,exercise,1
216,695,exercise,1
216,1264,exercise,1
216,460,exercise,1
216,2347,exercise,1
216,2734,exercise,1
216,2753,exercise,1
216,371,exercise,1
216,2208,exercise,1
216,2141,exercise,1
216,2736,exercise,1
216,207,exercise,1
216,975,exercise,1
216,525,exercise,1
216,2885,exercise,1
216,476,exercise,1
216,2319,exercise,1
216,515,exercise,1
216,556,exercise,1
216,488,exercise,1
217,2192,exercise,1
217,2160,exercise,1
217,885,exercise,1
217,2077,exercise,1
217,2168,exercise,1
217,2078,exercise,1
217,2003,exercise,1
217,2236,exercise,1
217,2031,exercise,1
217,2069,exercise,1
217,2177,exercise,1
217,350,exercise,1
217,2135,exercise,1
217,2001,exercise,1
217,2079,exercise,1
217,2119,exercise,1
217,2124,exercise,1
217,994,exercise,1
217,2131,exercise,1
217,2178,exercise,1
218,1482,exercise,1
218,439,exercise,1
218,2463,exercise,1
218,1201,exercise,1
218,1148,exercise,1
218,2709,exercise,1
218,2562,exercise,1
218,2674,exercise,1
218,752,exercise,1
218,1731,exercise,1
218,1743,exercise,1
218,1684,exercise,1
218,2769,exercise,1
218,333,exercise,1
218,2443,exercise,1
218,1098,exercise,1
218,1738,exercise,1
218,974,exercise,1
218,2453,exercise,1
218,1892,exercise,1
219,1624,exercise,1
219,2393,exercise,1
219,2383,exercise,1
219,199,exercise,1
219,2735,exercise,1
219,470,exercise,1
219,2296,exercise,1
219,525,exercise,1
219,909,exercise,1
219,343,exercise,1
219,2886,exercise,1
219,1244,exercise,1
219,619,exercise,1
219,493,exercise,1
219,568,exercise,1
219,512,exercise,1
219,2147,exercise,1
219,430,exercise,1
219,965,exercise,1
219,2255,exercise,1
220,418,exercise,1
220,2382,exercise,1
220,2376,exercise,1
220,2377,exercise,1
220,617,exercise,1
220,516,exercise,1
220,2237,exercise,1
220,231,exercise,1
220,985,exercise,1
220,274,exercise,1
220,447,exercise,1
220,515,exercise,1
220,461,exercise,1
220,2757,exercise,1
220,266,exercise,1
220,492,exercise,1
220,303,exercise,1
220,534,exercise,1
220,1024,exercise,1
220,562,exercise,1
221,2170,exercise,1
221,350,exercise,1
221,2124,exercise,1
221,1730,exercise,1
221,2001,exercise,1
221,2077,exercise,1
221,2125,exercise,1
221,2078,exercise,1
221,2176,exercise,1
221,2208,exercise,1
221,2003,exercise,1
221,2076,exercise,1
221,2177,exercise,1
221,1338,exercise,1
221,2236,exercise,1
221,2072,exercise,1
221,885,exercise,1
221,2740,exercise,1
221,2172,exercise,1
221,2131,exercise,1
222,326,exercise,1
222,908,exercise,1
222,2170,exercise,1
222,2185,exercise,1
222,456,exercise,1
222,408,exercise,1
222,219,exercise,1
222,600,exercise,1
222,2903,exercise,1
222,2740,exercise,1
222,2255,exercise,1
222,492,exercise,1
222,383,exercise,1
222,549,exercise,1
222,2370,exercise,1
222,266,exercise,1
222,2752,exercise,1
222,430,exercise,1
222,378,exercise,1
222,2396,exercise,1
223,2031,exercise,1
223,150,exercise,1
223,2176,exercise,1
223,2172,exercise,1
223,2069,exercise,1
223,2236,exercise,1
223,350,exercise,1
223,2160,exercise,1
223,2079,exercise,1
223,2076,exercise,1
223,2003,exercise,1
223,2078,exercise,1
223,2072,exercise,1
223,2192,exercise,1
223,2124,exercise,1
223,2168,exercise,1
223,2077,exercise,1
223,2135,exercise,1
223,2208,exercise,1
223,1730,exercise,1
224,962,exercise,1
224,357,exercise,1
224,1249,exercise,1
224,2232,exercise,1
224,1013,exercise,1
224,573,exercise,1
224,197,exercise,1
224,200,exercise,1
224,2903,exercise,1
224,427,exercise,1
224,2897,exercise,1
224,2164,exercise,1
224,606,exercise,1
224,1396,exercise,1
224,2233,exercise,1
224,2147,exercise,1
224,407,exercise,1
224,506,exercise,1
224,2281,exercise,1
224,1012,exercise,1
225,2263,exercise,1
225,2144,exercise,1
225,1233,exercise,1
225,2209,exercise,1
225,603,exercise,1
225,2242,exercise,1
225,2384,exercise,1
225,552,exercise,1
225,2154,exercise,1
225,2386,exercise,1
225,1005,exercise,1
225,1378,exercise,1
225,1623,exercise,1
225,2211,exercise,1
225,468,exercise,1
225,429,exercise,1
225,911,exercise,1
225,2323,exercise,1
225,518,exercise,1
225,391,exercise,1
226,2403,exercise,1
226,1860,exercise,1
226,1558,exercise,1
226,2588,exercise,1
226,2885,exercise,1
226,218,exercise,1
226,695,exercise,1
226,1791,exercise,1
226,22,exercise,1
226,390,exercise,1
226,612,exercise,1
226,2252,exercise,1
226,2828,exercise,1
226,2033,exercise,1
226,378,exercise,1
226,279,exercise,1
226,1153,exercise,1
226,973,exercise,1
226,1713,exercise,1
226,345,exercise,1
227,885,exercise,1
227,2168,exercise,1
227,2170,exercise,1
227,2124,exercise,1
227,2160,exercise,1
227,2125,exercise,1
227,350,exercise,1
227,2739,exercise,1
227,2172,exercise,1
227,1730,exercise,1
227,2131,exercise,1
227,2078,exercise,1
227,2077,exercise,1
227,150,exercise,1
227,2001,exercise,1
227,994,exercise,1
227,2208,exercise,1
227,2072,exercise,1
227,2177,exercise,1
227,2076,exercise,1
228,2067,exercise,1
228,885,exercise,1
228,2166,exercise,1
228,2078,exercise,1
228,2131,exercise,1
228,150,exercise,1
228,1730,exercise,1
228,2739,exercise,1
228,2031,exercise,1
228,2168,exercise,1
228,2072,exercise,1
228,2069,exercise,1
228,2135,exercise,1
228,2170,exercise,1
228,2160,exercise,1
228,2032,exercise,1
228,2079,exercise,1
228,350,exercise,1
228,2176,exercise,1
228,2178,exercise,1
229,2584,exercise,1
229,1262,exercise,1
229,2623,exercise,1
229,2726,exercise,1
229,1608,exercise,1
229,1606,exercise,1
229,1221,exercise,1
229,988,exercise,1
229,2853,exercise,1
229,837,exercise,1
229,2120,exercise,1
229,1874,exercise,1
229,2693,exercise,1
229,20,exercise,1
229,1139,exercise,1
229,757,exercise,1
229,1897,exercise,1
229,2404,exercise,1
229,454,exercise,1
229,2633,exercise,1
230,2381,exercise,1
230,1323,exercise,1
230,1564,exercise,1
230,496,exercise,1
230,2429,exercise,1
230,1125,exercise,1
230,2536,exercise,1
230,2693,exercise,1
230,1089,exercise,1
230,2063,exercise,1
230,1733,exercise,1
230,2639,exercise,1
230,2301,exercise,1
230,1061,exercise,1
230,1563,exercise,1
230,2206,exercise,1
230,2215,exercise,1
230,2784,exercise,1
230,114,exercise,1
230,2305,exercise,1
231,1126,exercise,1
231,291,exercise,1
231,1762,exercise,1
231,960,exercise,1
231,1006,exercise,1
231,1447,exercise,1
231,1910,exercise,1
231,1634,exercise,1
231,2442,exercise,1
231,2527,exercise,1
231,40,exercise,1
231,1148,exercise,1
231,1081,exercise,1
231,1273,exercise,1
231,397,exercise,1
231,1866,exercise,1
231,1586,exercise,1
231,328,exercise,1
231,2619,exercise,1
231,774,exercise,1
232,1392,exercise,1
232,2120,exercise,1
232,685,exercise,1
232,1037,exercise,1
232,560,exercise,1
232,575,exercise,1
232,2729,exercise,1
232,594,exercise,1
232,966,exercise,1
232,981,exercise,1
232,1029,exercise,1
232,609,exercise,1
232,907,exercise,1
232,601,exercise,1
232,997,exercise,1
232,2139,exercise,1
232,505,exercise,1
232,404,exercise,1
232,431,exercise,1
232,346,exercise,1
233,2208,exercise,1
233,150,exercise,1
233,885,exercise,1
233,2192,exercise,1
233,2069,exercise,1
233,2125,exercise,1
233,2067,exercise,1
233,2078,exercise,1
233,2124,exercise,1
233,2031,exercise,1
233,2176,exercise,1
233,1730,exercise,1
233,2079,exercise,1
233,2170,exercise,1
233,2072,exercise,1
233,2236,exercise,1
233,2168,exercise,1
233,2739,exercise,1
233,2178,exercise,1
233,350,exercise,1
234,252,exercise,1
234,2737,exercise,1
234,1742,exercise,1
234,2202,exercise,1
234,543,exercise,1
234,2332,exercise,1
234,432,exercise,1
234,2894,exercise,1
234,2338,exercise,1
234,1396,exercise,1
234,203,exercise,1
234,210,exercise,1
234,617,exercise,1
234,2173,exercise,1
234,392,exercise,1
234,1527,exercise,1
234,2145,exercise,1
234,1024,exercise,1
234,575,exercise,1
234,1031,exercise,1
235,1182,exercise,1
235,2251,exercise,1
235,2881,exercise,1
235,1577,exercise,1
235,1686,exercise,1
235,793,exercise,1
235,2363,exercise,1
235,1960,exercise,1
235,919,exercise,1
235,1940,exercise,1
235,1712,exercise,1
235,1683,exercise,1
235,1860,exercise,1
235,1234,exercise,1
235,2103,exercise,1
235,776,exercise,1
235,2693,exercise,1
235,554,exercise,1
235,2711,exercise,1
235,1003,exercise,1
236,1184,exercise,1
236,1030,exercise,1
236,2607,exercise,1
236,1994,exercise,1
236,1753,exercise,1
236,844,exercise,1
236,614,exercise,1
236,631,exercise,1
236,2258,exercise,1
236,40,exercise,1
236,763,exercise,1
236,1950,exercise,1
236,2367,exercise,1
236,567,exercise,1
236,2444,exercise,1
236,2534,exercise,1
236,1455,exercise,1
236,2326,exercise,1
236,1364,exercise,1
236,1101,exercise,1
237,994,exercise,1
237,2170,exercise,1
237,2001,exercise,1
237,2067,exercise,1
237,350,exercise,1
237,2236,exercise,1
237,2172,exercise,1
237,2031,exercise,1
237,2078,exercise,1
237,2131,exercise,1
237,2740,exercise,1
237,2077,exercise,1
237,2208,exercise,1
237,2176,exercise,1
237,2069,exercise,1
237,2124,exercise,1
237,885,exercise,1
237,2166,exercise,1
237,1338,exercise,1
237,2168,exercise,1
238,1907,exercise,1
238,513,exercise,1
238,1622,exercise,1
238,2850,exercise,1
238,856,exercise,1
238,2701,exercise,1
238,2697,exercise,1
238,2538,exercise,1
238,754,exercise,1
238,1262,exercise,1
238,1642,exercise,1
238,1486,exercise,1
238,2411,exercise,1
238,2317,exercise,1
238,2087,exercise,1
238,336,exercise,1
238,1762,exercise,1
238,2901,exercise,1
238,1274,exercise,1
238,2227,exercise,1
239,2032,exercise,1
239,2067,exercise,1
239,2135,exercise,1
239,2172,exercise,1
239,2131,exercise,1
239,2125,exercise,1
239,2124,exercise,1
239,2072,exercise,1
239,885,exercise,1
239,2208,exercise,1
239,1730,exercise,1
239,2739,exercise,1
239,2003,exercise,1
239,2166,exercise,1
239,2236,exercise,1
239,2079,exercise,1
239,2078,exercise,1
239,2119,exercise,1
239,2168,exercise,1
239,350,exercise,1
240,2899,exercise,1
240,2318,exercise,1
240,2243,exercise,1
240,528,exercise,1
240,562,exercise,1
240,233,exercise,1
240,442,exercise,1
240,966,exercise,1
240,1001,exercise,1
240,349,exercise,1
240,617,exercise,1
240,527,exercise,1
240,2209,exercise,1
240,396,exercise,1
240,381,exercise,1
240,317,exercise,1
240,2379,exercise,1
240,297,exercise,1
240,240,exercise,1
240,2221,exercise,1
241,1730,exercise,1
241,2001,exercise,1
241,2079,exercise,1
241,2032,exercise,1
241,885,exercise,1
241,2131,exercise,1
241,2177,exercise,1
241,2072,exercise,1
241,2208,exercise,1
241,2003,exercise,1
241,2170,exercise,1
241,2166,exercise,1
241,2172,exercise,1
241,2077,exercise,1
241,2178,exercise,1
241,150,exercise,1
241,2168,exercise,1
241,994,exercise,1
241,2076,exercise,1
241,2176,exercise,1
242,1649,exercise,1
242,1487,exercise,1
242,2271,exercise,1
242,2232,exercise,1
242,2547,exercise,1
242,1194,exercise,1
242,2579,exercise,1
242,2075,exercise,1
242,570,exercise,1
242,2541,exercise,1
242,765,exercise,1
242,2788,exercise,1
242,2816,exercise,1
242,2164,exercise,1
242,2643,exercise,1
242,2036,exercise,1
242,2486,exercise,1
242,2528,exercise,1
242,1425,exercise,1
242,1610,exercise,1
243,857,exercise,1
243,369,exercise,1
243,2300,exercise,1
243,1380,exercise,1
243,2145,exercise,1
243,2240,exercise,1
243,1018,exercise,1
243,504,exercise,1
243,1371,exercise,1
243,207,exercise,1
243,186,exercise,1
243,2904,exercise,1
243,465,exercise,1
243,1622,exercise,1
243,1256,exercise,1
243,2370,exercise,1
243,204,exercise,1
243,2729,exercise,1
243,2387,exercise,1
243,1372,exercise,1
244,1987,exercise,1
244,1317,exercise,1
244,2814,exercise,1
244,1012,exercise,1
244,30,exercise,1
244,2578,exercise,1
244,1718,exercise,1
244,813,exercise,1
244,1907,exercise,1
244,2629,exercise,1
244,2040,exercise,1
244,1827,exercise,1
244,1088,exercise,1
244,708,exercise,1
244,1794,exercise,1
244,1749,exercise,1
244,964,exercise,1
244,1152,exercise,1
244,340,exercise,1
244,1963,exercise,1
245,2078,exercise,1
245,2739,exercise,1
245,2119,exercise,1
245,2124,exercise,1
245,2131,exercise,1
245,2166,exercise,1
245,2236,exercise,1
245,2170,exercise,1
245,2031,exercise,1
245,2076,exercise,1
245,2001,exercise,1
245,885,exercise,1
245,1730,exercise,1
245,1338,exercise,1
245,2032,exercise,1
245,2192,exercise,1
245,2135,exercise,1
245,2168,exercise,1
245,2077,exercise,1
245,350,exercise,1
246,1468,exercise,1
246,80,exercise,1
246,642,exercise,1
246,208,exercise,1
246,2524,exercise,1
246,91,exercise,1
246,801,exercise,1
246,435,exercise,1
246,1251,exercise,1
246,1181,exercise,1
246,529,exercise,1
246,2045,exercise,1
246,34,exercise,1
246,1018,exercise,1
246,386,exercise,1
246,644,exercise,1
246,62,exercise,1
246,2356,exercise,1
246,956,exercise,1
246,1589,exercise,1
247,1388,exercise,1
247,2728,exercise,1
247,2156,exercise,1
247,2345,exercise,1
247,250,exercise,1
247,1594,exercise,1
247,350,exercise,1
247,485,exercise,1
247,300,exercise,1
247,1031,exercise,1
247,2199,exercise,1
247,332,exercise,1
247,2358,exercise,1
247,557,exercise,1
247,579,exercise,1
247,1005,exercise,1
247,2188,exercise,1
247,211,exercise,1
247,439,exercise,1
247,1002,exercise,1
248,2303,exercise,1
248,992,exercise,1
248,254,exercise,1
248,593,exercise,1
248,2339,exercise,1
248,378,exercise,1
248,2900,exercise,1
248,612,exercise,1
248,2364,exercise,1
248,2192,exercise,1
248,1389,exercise,1
248,1514,exercise,1
248,510,exercise,1
248,272,exercise,1
248,2899,exercise,1
248,439,exercise,1
248,1011,exercise,1
248,2394,exercise,1
248,1368,exercise,1
248,597,exercise,1
249,292,exercise,1
249,684,exercise,1
249,417,exercise,1
249,969,exercise,1
249,2285,exercise,1
249,1517,exercise,1
249,216,exercise,1
249,528,exercise,1
249,1234,exercise,1
249,431,exercise,1
249,2206,exercise,1
249,983,exercise,1
249,204,exercise,1
249,272,exercise,1
249,2369,exercise,1
249,509,exercise,1
249,2168,exercise,1
249,373,exercise,1
249,1005,exercise,1
249,514,exercise,1
250,373,exercise,1
250,1611,exercise,1
250,308,exercise,1
250,2124,exercise,1
250,501,exercise,1
250,405,exercise,1
250,443,exercise,1
250,2395,exercise,1
250,962,exercise,1
250,1398,exercise,1
250,1742,exercise,1
250,2294,exercise,1
250,581,exercise,1
250,229,exercise,1
250,2169,exercise,1
250,2141,exercise,1
250,466,exercise,1
250,1007,exercise,1
250,267,exercise,1
250,2404,exercise,1
251,2177,exercise,1
251,2124,exercise,1
251,2208,exercise,1
251,2072,exercise,1
251,2739,exercise,1
251,1730,exercise,1
251,2119,exercise,1
251,2069,exercise,1
251,2067,exercise,1
251,2166,exercise,1
251,2077,exercise,1
251,2031,exercise,1
251,2125,exercise,1
251,2740,exercise,1
251,2178,exercise,1
251,150,exercise,1
251,885,exercise,1
251,2078,exercise,1
251,2032,exercise,1
251,2003,exercise,1
252,2147,exercise,1
252,2325,exercise,1
252,187,exercise,1
252,2744,exercise,1
252,2172,exercise,1
252,565,exercise,1
252,224,exercise,1
252,2141,exercise,1
252,975,exercise,1
252,1509,exercise,1
252,315,exercise,1
252,2189,exercise,1
252,574,exercise,1
252,2906,exercise,1
252,2414,exercise,1
252,504,exercise,1
252,1254,exercise,1
252,1520,exercise,1
252,2246,exercise,1
252,1519,exercise,1
253,411,exercise,1
253,2476,exercise,1
253,288,exercise,1
253,182,exercise,1
253,548,exercise,1
253,771,exercise,1
253,130,exercise,1
253,869,exercise,1
253,455,exercise,1
253,2309,exercise,1
253,825,exercise,1
253,421,exercise,1
253,132,exercise,1
253,2677,exercise,1
253,1789,exercise,1
253,2340,exercise,1
253,2500,exercise,1
253,2801,exercise,1
253,1129,exercise,1
253,209,exercise,1
254,690,exercise,1
254,331,exercise,1
254,212,exercise,1
254,613,exercise,1
254,2402,exercise,1
254,349,exercise,1
254,2354,exercise,1
254,310,exercise,1
254,2135,exercise,1
254,2247,exercise,1
254,2151,exercise,1
254,305,exercise,1
254,1030,exercise,1
254,269,exercise,1
254,330,exercise,1
254,1382,exercise,1
254,352,exercise,1
254,688,exercise,1
254,391,exercise,1
254,400,exercise,1
255,2077,exercise,1
255,2168,exercise,1
255,2072,exercise,1
255,2236,exercise,1
255,2079,exercise,1
255,2135,exercise,1
255,2003,exercise,1
255,2124,exercise,1
255,2131,exercise,1
255,1730,exercise,1
255,2119,exercise,1
255,2166,exercise,1
255,2739,exercise,1
255,2076,exercise,1
255,994,exercise,1
255,2170,exercise,1
255,2125,exercise,1
255,2031,exercise,1
255,350,exercise,1
255,2192,exercise,1
256,778,exercise,1
256,2585,exercise,1
256,1864,exercise,1
256,2388,exercise,1
256,1554,exercise,1
256,670,exercise,1
256,2519,exercise,1
256,2827,exercise,1
256,2064,exercise,1
256,1631,exercise,1
256,1444,exercise,1
256,2586,exercise,1
256,1484,exercise,1
256,1710,exercise,1
256,1909,exercise,1
256,1996,exercise,1
256,1482,exercise,1
256,2877,exercise,1
256,1052,exercise,1
256,2653,exercise,1
257,2076,exercise,1
257,2168,exercise,1
257,2079,exercise,1
257,2166,exercise,1
257,2192,exercise,1
257,2077,exercise,1
257,2178,exercise,1
257,2072,exercise,1
257,150,exercise,1
257,2208,exercise,1
257,350,exercise,1
257,2032,exercise,1
257,2125,exercise,1
257,2172,exercise,1
257,2236,exercise,1
257,2078,exercise,1
257,2119,exercise,1
257,2176,exercise,1
257,885,exercise,1
257,1338,exercise,1
258,1443,exercise,1
258,89,exercise,1
258,1219,exercise,1
258,2600,exercise,1
258,2416,exercise,1
258,2611,exercise,1
258,2676,exercise,1
258,2680,exercise,1
258,652,exercise,1
258,403,exercise,1
258,157,exercise,1
258,2203,exercise,1
258,1644,exercise,1
258,658,exercise,1
258,583,exercise,1
258,1168,exercise,1
258,1700,exercise,1
258,2755,exercise,1
258,1094,exercise,1
258,1025,exercise,1
259,1284,exercise,1
259,374,exercise,1
259,2214,exercise,1
259,683,exercise,1
259,344,exercise,1
259,1517,exercise,1
259,2384,exercise,1
259,540,exercise,1
259,2395,exercise,1
259,381,exercise,1
259,262,exercise,1
259,2177,exercise,1
259,346,exercise,1
259,300,exercise,1
259,1602,exercise,1
259,2119,exercise,1
259,2298,exercise,1
259,2262,exercise,1
259,438,exercise,1
259,910,exercise,1
260,150,exercise,1
260,2168,exercise,1
260,994,exercise,1
260,2125,exercise,1
260,2079,exercise,1
260,350,exercise,1
260,2067,exercise,1
260,2119,exercise,1
260,2124,exercise,1
260,1338,exercise,1
260,2177,exercise,1
260,2192,exercise,1
260,2160,exercise,1
260,2003,exercise,1
260,2170,exercise,1
260,2178,exercise,1
260,2001,exercise,1
260,2135,exercise,1
260,2032,exercise,1
260,2069,exercise,1
261,1993,exercise,1
261,1283,exercise,1
261,1825,exercise,1
261,623,exercise,1
261,558,exercise,1
261,1548,exercise,1
261,355,exercise,1
261,2270,exercise,1
261,2679,exercise,1
261,206,exercise,1
261,2578,exercise,1
261,1855,exercise,1
261,1145,exercise,1
261,365,exercise,1
261,1852,exercise,1
261,2389,exercise,1
261,2041,exercise,1
261,554,exercise,1
261,573,exercise,1
261,2303,exercise,1
262,2072,exercise,1
262,2208,exercise,1
262,2170,exercise,1
262,2740,exercise,1
262,2119,exercise,1
262,2125,exercise,1
262,2166,exercise,1
262,2079,exercise,1
262,2003,exercise,1
262,2172,exercise,1
262,885,exercise,1
262,2031,exercise,1
262,2076,exercise,1
262,2067,exercise,1
262,2124,exercise,1
262,2178,exercise,1
262,2192,exercise,1
262,2131,exercise,1
262,2032,exercise,1
262,1730,exercise,1
263,576,exercise,1
263,1509,exercise,1
263,1623,exercise,1
263,235,exercise,1
263,1374,exercise,1
263,532,exercise,1
263,1747,exercise,1
263,2301,exercise,1
263,484,exercise,1
263,2298,exercise,1
263,277,exercise,1
263,964,exercise,1
263,594,exercise,1
263,2161,exercise,1
263,505,exercise,1
263,363,exercise,1
263,418,exercise,1
263,299,exercise,1
263,991,exercise,1
263,491,exercise,1
264,214,exercise,1
264,1621,exercise,1
264,413,exercise,1
264,1374,exercise,1
264,2317,exercise,1
264,2360,exercise,1
264,232,exercise,1
264,1597,exercise,1
264,614,exercise,1
264,619,exercise,1
264,603,exercise,1
264,2904,exercise,1
264,1015,exercise,1
264,2385,exercise,1
264,475,exercise,1
264,224,exercise,1
264,2178,exercise,1
264,277,exercise,1
264,1017,exercise,1
264,538,exercise,1
265,1260,exercise,1
265,864,exercise,1
265,2904,exercise,1
